timestamp,temp_celsius,temp_fahrenheit,wind_speed_mph,pressure,humidity(%)
10/8/2024 14:00,29.46594238,85.03869629,7.485567093,29.75487137,77.2869873
10/8/2024 15:00,29.22037337,84.59667206,7.904664993,29.73176575,78.03451538
10/8/2024 16:00,28.93698374,84.08657074,8.05322361,29.71774864,78.74795532
10/8/2024 17:00,28.51886325,83.33395386,7.634261131,29.71569633,79.81507111
10/8/2024 18:00,27.99127367,82.3842926,6.591454506,29.72558212,81.43797302
10/8/2024 19:00,27.32443492,81.18398285,5.103357792,29.7448864,83.76541901
10/8/2024 20:00,26.58920288,79.86056519,3.739346504,29.76773071,86.74480438
10/8/2024 21:00,25.96406301,78.73531342,2.94294405,29.78570938,89.46246338
10/8/2024 22:00,25.45717451,77.82291412,2.512748718,29.79963875,91.39403534
10/8/2024 23:00,25.14391581,77.25904846,2.262426376,29.80350113,92.52752686
10/9/2024 0:00,24.93718041,76.88692474,2.136223078,29.79966354,93.39285278
10/9/2024 1:00,24.76312425,76.57362366,2.042571783,29.7901535,94.20666504
